,hh_id,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,weighted_sum,multi_poor,ind_id_count
1004,4709,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1005,4710,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1006,4711,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1007,4712,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
1008,4713,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1009,4715,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,5
1010,4716,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1011,4717,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1012,4718,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1013,4719,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1014,4720,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1015,4721,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1016,4722,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1017,4723,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1019,4801,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1020,4802,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,4
1021,4803,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1022,4804,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,3
1023,4805,1.0,0.0,0.0,0.0,0,0,0,1.0,1,0,0.2777777777777778,0.0,5
1024,4806,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1025,4807,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1026,4808,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1027,4809,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
1028,4810,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,4
1030,4812,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0.0555555555555555,0.0,2
1031,4813,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1032,4814,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1033,4815,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,5
1034,4816,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1035,4817,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1036,4818,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1037,4819,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1038,4820,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,8
1039,4821,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,2
1040,4822,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,6
1041,4823,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1042,4824,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
1043,4903,0.0,0.0,1.0,0.0,0,0,1,1.0,1,0,0.3333333333333333,1.0,9
1044,4904,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1045,4905,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,9
1046,4906,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1047,4907,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0,0.1666666666666666,0.0,2
1048,4908,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1049,4909,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,8
1050,4910,1.0,0.0,0.0,1.0,0,0,0,1.0,0,0,0.3888888888888888,1.0,4
1051,4911,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1052,4912,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1053,4913,0.0,0.0,0.0,0.0,1,0,1,0.0,0,0,0.1111111111111111,0.0,4
1054,4914,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1055,4915,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,5
1056,4916,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,0.1111111111111111,0.0,2
1057,4917,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1058,4918,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,7
1059,4919,0.0,1.0,0.0,0.0,0,0,1,1.0,0,0,0.2777777777777778,0.0,11
1060,4920,1.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.2222222222222222,0.0,7
1061,4921,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,5
1062,4922,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,2
1063,4923,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1064,4924,0.0,0.0,1.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,10
1065,5001,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0,0.2222222222222222,0.0,2
1066,5002,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
1067,5003,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1068,5004,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
1069,5005,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1070,5006,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1071,5007,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1072,5008,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,10
1073,5009,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1074,5010,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
1075,5011,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1076,5012,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,1
1077,5013,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1078,5014,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,2
1079,5015,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1080,5016,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1081,5017,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1082,5018,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,6
1083,5019,0.0,0.0,0.0,0.0,1,0,1,1.0,0,1,0.2222222222222222,0.0,1
1084,5020,0.0,0.0,0.0,0.0,1,0,1,0.0,1,0,0.1666666666666666,0.0,1
1085,5021,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1086,5022,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,9
1087,5023,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,3
1089,5101,0.0,0.0,0.0,0.0,0,0,0,1.0,1,1,0.1666666666666666,0.0,2
1090,5102,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,5
1091,5103,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1092,5104,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1093,5105,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1094,5106,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1096,5108,1.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,3
1097,5109,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0,0.1111111111111111,0.0,5
1098,5110,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1099,5112,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1100,5113,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,3
1101,5114,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1102,5115,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,5
1103,5116,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1104,5117,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1105,5118,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,5
1106,5119,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1107,5120,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1108,5121,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,4
1109,5122,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,2
1110,5123,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1111,5201,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1112,5202,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1113,5203,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1114,5204,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1115,5205,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1116,5206,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1117,5207,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1118,5208,1.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.3333333333333333,1.0,8
1119,5209,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,11
1120,5210,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,3
1121,5212,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,3
1122,5213,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
1123,5214,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1124,5215,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,8
1125,5216,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,11
1126,5217,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,3
1127,5219,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,6
1128,5220,0.0,1.0,1.0,0.0,0,0,0,0.0,0,0,0.3333333333333333,1.0,13
1129,5221,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,2
1130,5222,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1131,5223,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,2
1132,5224,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1133,5301,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1134,5302,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,6
1135,5303,0.0,0.0,1.0,0.0,0,0,0,0.0,0,1,0.2222222222222222,0.0,9
1136,5304,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1137,5305,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1138,5306,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,5
1139,5307,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1140,5309,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1141,5311,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,12
1142,5312,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
1143,5313,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,6
1144,5314,0.0,0.0,0.0,0.0,1,0,0,0.0,0,1,0.1111111111111111,0.0,2
1145,5315,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,4
1146,5316,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1147,5317,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,9
1148,5318,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1149,5319,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1150,5320,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1151,5321,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1152,5322,0.0,0.0,1.0,0.0,0,0,0,0.0,1,1,0.2777777777777778,0.0,7
1153,5324,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,4
1154,5401,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1155,5402,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1156,5403,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
1157,5404,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1158,5405,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1159,5406,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1160,5407,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1161,5408,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1162,5409,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,2
1163,5410,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1164,5411,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1165,5412,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1166,5413,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1167,5414,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,8
1168,5416,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1169,5417,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1170,5418,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1171,5419,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1172,5420,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1173,5422,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1174,5424,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
1175,5502,0.0,1.0,0.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,4
1176,5503,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1177,5504,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,4
1178,5505,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
1179,5506,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,4
1180,5507,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1181,5509,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,4
1182,5510,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1183,5511,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1184,5512,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1185,5513,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1186,5514,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1187,5515,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,9
1188,5516,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0,0.1111111111111111,0.0,6
1189,5517,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1190,5518,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,5
1191,5519,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1192,5520,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,3
1193,5521,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1194,5522,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1196,5524,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1197,5601,0.0,0.0,0.0,0.0,0,1,0,1.0,0,0,0.1111111111111111,0.0,9
1198,5602,0.0,0.0,0.0,0.0,1,0,0,1.0,1,0,0.1666666666666666,0.0,6
1199,5603,0.0,0.0,1.0,0.0,0,0,0,1.0,1,0,0.2777777777777778,0.0,11
1200,5604,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1201,5605,0.0,1.0,0.0,0.0,0,0,1,1.0,1,0,0.3333333333333333,1.0,12
1202,5606,0.0,1.0,1.0,0.0,0,1,0,0.0,0,0,0.3888888888888888,1.0,7
1203,5607,0.0,0.0,0.0,0.0,1,1,1,0.0,0,0,0.1666666666666666,0.0,3
1204,5608,1.0,0.0,0.0,0.0,1,1,0,0.0,1,0,0.3333333333333333,1.0,8
1205,5609,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1206,5611,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,9
1207,5612,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,1
1208,5613,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,6
1209,5615,0.0,0.0,1.0,0.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,7
1210,5616,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,7
1211,5617,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1212,5618,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,2
1213,5619,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0.0555555555555555,0.0,1
1214,5620,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.1111111111111111,0.0,2
1215,5621,0.0,1.0,0.0,0.0,0,1,1,0.0,1,0,0.3333333333333333,1.0,15
1216,5622,0.0,1.0,0.0,0.0,0,0,1,0.0,1,0,0.2777777777777778,0.0,4
1217,5624,0.0,0.0,0.0,0.0,0,1,0,0.0,1,0,0.1111111111111111,0.0,2
1218,5701,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1219,5702,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1220,5703,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,10
1221,5704,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0,0.1666666666666666,0.0,3
1222,5705,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1223,5706,0.0,1.0,0.0,0.0,0,1,1,0.0,1,0,0.3333333333333333,1.0,7
1224,5707,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1225,5708,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1226,5709,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1227,5710,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1228,5711,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
1229,5712,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,5
1230,5713,0.0,1.0,0.0,1.0,0,1,0,0.0,0,0,0.3888888888888888,1.0,5
1231,5714,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1232,5715,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,5
1233,5716,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1234,5717,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1235,5718,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1236,5719,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1237,5720,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1238,5721,0.0,0.0,0.0,1.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,2
1239,5722,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,6
1240,5723,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1241,5724,0.0,0.0,0.0,0.0,1,0,1,1.0,1,0,0.2222222222222222,0.0,8
1242,5801,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,7
1243,5802,0.0,0.0,0.0,0.0,1,1,0,1.0,1,0,0.2222222222222222,0.0,8
1245,5804,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,5
1246,5805,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1247,5806,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1248,5809,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1249,5810,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,7
1250,5811,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,0.0555555555555555,0.0,2
1251,5812,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
1253,5814,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1254,5815,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1256,5817,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,1
1257,5818,0.0,0.0,0.0,1.0,0,0,0,1.0,0,0,0.2222222222222222,0.0,2
1258,5819,0.0,1.0,1.0,0.0,0,0,0,0.0,1,0,0.3888888888888888,1.0,19
1259,5820,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1260,5821,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,9
1261,5822,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1262,5823,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0,0.2222222222222222,0.0,5
1263,5824,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1265,5902,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1266,5903,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1267,5904,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1268,5905,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1269,5906,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1270,5907,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1271,5908,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1272,5909,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1273,5910,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1274,5911,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,1
1275,5912,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1276,5913,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1277,5914,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1278,5915,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1279,5917,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1280,5918,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1281,5919,0.0,0.0,0.0,0.0,1,0,1,1.0,1,0,0.2222222222222222,0.0,1
1282,5920,0.0,0.0,0.0,1.0,1,0,1,1.0,0,1,0.3888888888888889,1.0,1
1283,5921,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,5
1284,5922,0.0,0.0,0.0,0.0,1,0,1,1.0,0,1,0.2222222222222222,0.0,1
1285,5923,0.0,1.0,0.0,0.0,1,0,0,1.0,1,0,0.3333333333333333,1.0,5
1286,5924,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,5
1287,6001,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,6
1288,6002,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0.0555555555555555,0.0,9
1289,6004,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,1
1290,6005,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1291,6006,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.1666666666666666,0.0,7
1292,6007,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0.0555555555555555,0.0,11
1293,6008,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,4
1294,6009,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,5
1295,6010,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
1296,6011,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,0.0555555555555555,0.0,5
1297,6012,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,0.0555555555555555,0.0,4
1298,6013,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,3
1299,6014,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,2
1300,6015,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,6
